https://www.inflearn.com/course/sql-예제-기초,[소프데이터] 예제로 배우는 기초 SQL,소프데이터,"₩14,300",100,마케팅/기획/CRM에서 자주 추출하는 지표들을 SQL을 이용해 직접 뽑아봅니다.,"
입문
","
 SQL, 데이터베이스
"
https://www.inflearn.com/course/sql-기초-제주코딩베이스캠프,생애 첫 SQL With 제코베,제주코딩베이스캠프,무료,95,"왕 기초🐥, 더이상 날 설명할 단어가 없다 하시는 분들만 들어주세요.👂 개념은 우주로🚀, 왕기초 실습만 주야장천✍, 손으로 익히는 SQL!✋ 설치 없이 합니다.🔥 여깁니다 강의 맛집 제코베!🎉","
입문
","
 SQL
"
https://www.inflearn.com/course/파이썬-엑셀-프로그래밍,Python 엑셀 프로그래밍 - with xlsxwriter,제주코딩베이스캠프,"₩55,000",88,xlsxwriter 튜토리얼로 배우는 Python 엑셀 프로그래밍의 기초 강좌입니다. Python과 엑셀을 사용하여 데이터를 분석하고 업무를 자동화 할 수 있습니다.,"
입문
","
 Python, 데이터 분석, 업무자동화
"
https://www.inflearn.com/course/제주코딩-웹개발-30분요약-시즌2,30분 요약 강좌 시즌2 : Python 활용편,제주코딩베이스캠프,무료,99,"Python, Numpy, Pandas, Plotly, Django, 크롤링의 기초 개념부터 간단한 데이터 분석까지 코딩을 처음 접하는 입문자와 더불어 Python을 다양하게 활용해보고 싶은 분들도 들을 수 있는 강의입니다.","
입문
","
 Python, 데이터 분석
"
https://www.inflearn.com/course/최반장-엑셀-피벗테이블-데이터분석,최반장의 엑셀 피벗테이블 마스터 클래스,최반장,"₩55,000",95,누구나 일상과 실무에서 쉽고 빠르게 데이터를 분석하고 다이내믹한 자동화된 보고서를 만들 수 있는 엑셀 피벗 테이블을 학습하는 과정입니다. 피벗 테이블은 쉽고 강력합니다. 이 강의를 통해서 데이터 분석을 통한 문제 해결 프로세스를 시작할 수 있습니다.,"
입문
","
 Excel, MS-Office, 데이터 분석
"
https://www.inflearn.com/course/페이스북-풀스택-클론-웹개발,페이스북 클론 - full stack 웹 개발,제주코딩베이스캠프,"₩165,000",84,"페이스북을 직접 만들어 보며 Django, 데이터 분석, 풀스택 웹 개발까지 경험해 볼 수 있는 강의입니다.","
입문
","
 HTML/CSS, JavaScript, Python
"
https://www.inflearn.com/course/백문이불여일타-데이터-분석-기초-sql,[백문이불여일타] 데이터 분석을 위한 기초 SQL,데이터리안,"₩16,500",97,"인프런 누적 수강생 9000명 이상, 풍부한 온/오프라인 강의 경험을 가진 데이터리안의 SQL 기초 강의. 
SQL 기초 이론을 배우고, 해커랭크 문제 10개를 함께 풀어봅니다.","
입문
","
 SQL, 데이터 분석
"
https://www.inflearn.com/course/처음시작-r-데이터분석,처음 시작하는 R 데이터 분석,Junhee Kang,무료,100,"쉽고 재밌게, 실무 예제로 끝낸다! 도서 『처음 시작하는 R 데이터 분석』 (한빛미디어) 의 내용을 기초로 한 7일에 완성하는 R 데이터 분석 로드맵 강의입니다.","
입문
","
 R, 데이터 분석, ggplot2
"
https://www.inflearn.com/course/파이썬-크롤링-기초,이것이 진짜 크롤링이다 - 기본편,스타트코딩,무료,98,"크롤링을 처음 배우는 분들을 위해 ① 가장 쉽고 ② 가장 친절하게 설명해 드립니다.
크롤링은 정말로 재미있습니다. 제가 책임지겠습니다. 믿고 따라와 보세요.","
입문
","
 Python, 웹 크롤링
"
https://www.inflearn.com/course/실무자-데이터-시각화,실무자를 위한 데이터 시각화,MCA 연구센터,"₩22,000",0,데이터를 다루는 방법은 무엇이 더 아름다운지를 느끼는 감각보다 우리의 시각적 지각을 통해 더 잘 접근합니다. 그래서 데이터 시각화의 지각적 특성을 파악하는 것이 인간의 선호도를 통해 알아차리는 것보다 유리합니다.  따라서 이 강의를 통해 실무에 적합한 데이터 분석과 그래픽 커뮤니케이션을 구축하고자 합니다.,"
입문
","
 데이터 시각화, R
"
https://www.inflearn.com/course/오렌지3-기초,"코딩이 필요 없는 데이터분석, 머신러닝 - 오렌지3(Orange3) 기초",엘리쌤,무료,96,"코딩을 몰라도 할 수 있는 데이터분석, 머신러닝. 
초등학생부터 일반인까지 처음부터 하나씩 차근차근 배울 수 있습니다.","
입문
","
 데이터 분석, Orange3
"
https://www.inflearn.com/course/python-crawling-basic,파이썬입문과 크롤링기초 부트캠프 (2022 업데이트) [쉽게! 견고한 자료까지!],잔재미코딩,"₩71,500₩66,000",98,"데이터 과학, 빅데이터, 크롤링을 익히고자 하시는 분들을 위해, 
(1) 짧은 시간안에 가장 필요한 파이썬 핵심 문법을 정리하고, (2) 실전 크롤링 프로그래밍을 통해 파이썬과 크롤링에 익숙해집니다.","
입문
","
 Python, 데이터 분석, 웹 크롤링
"
https://www.inflearn.com/course/핵집-빅분기-필기12,[핵집] 빅데이터 분석기사(필기)_과목 1~2,소확성,"₩89,100",0,오롯이 전문 영역을 파고든 유일한 강의! 철저한 출제 경향 분석으로 합격을 위한 가장 빠른 길을 과목별 현업 전문가가 알려드립니다!,"
입문
","
 빅데이터, 데이터 분석
"
https://www.inflearn.com/course/핵심-파이썬,실전 데이터 사이언스 Part1. 파이썬 입문,김화종,"₩66,000",96,"자신의 업무에 데이터분석, 머신러닝, AI 등을 도입해야 하나 파이썬 프로그래밍에 익숙하지 않은 분을 위한 강의입니다. 데이터 사이언티스트가 되기 위해 필요한 파이썬의 핵심 기능을 단시간에 체계적으로 배우게 됩니다.","
입문
","
 Python, Numpy, Pandas
"
https://www.inflearn.com/course/sql-구글시트-데이터분석,SQL과 구글시트로 시작하는 데이터분석,박범진,"₩19,800",0,서비스 회사의 분석가로 활동하면서 얻은 꼭 필요한 SQL의 SELECT문과 구글시트의 기초 사용법을 정리하였습니다.,"
입문
","
 데이터 분석, SQL, Google Sheets
"
https://www.inflearn.com/course/초보자-r프로그래밍-핵심,초보자를 위한 R프로그래밍 핵심 교재,코코,"₩17,600",0,"R의 기초 문법과 자주 쓰는 함수, 그리고 유용하게 쓰이는 중~고급 테크닉을 담은 PDF 교재입니다.","
입문
","
 R, 웹 크롤링
"
https://www.inflearn.com/course/데이터-사이언스-입문캠프,데이터 사이언스 입문 부트캠프,마소캠퍼스,"₩129,800",100,"코딩을 몰라도 엑셀이면 충분하다! 
비전공자도 엑셀로 데이터 분석을 할 수 있으며, 통계부터 머신러닝, 그리고 파워쿼리까지 다루는 강의입니다.","
입문
","
 데이터 분석, 데이터 시각화, Excel
"
https://www.inflearn.com/course/mito-파이썬-데이터분석,[Mito] Mito로 시작하는 파이썬 데이터 분석,대구빅데이터활용센터,무료,100,"엑셀과 같은 환경에서 분석하고, 파이썬 코드를 자동으로 만들어 보아요.
Pandas, Seaborn과 비교하여 데이터 분석에 이해도를 높혀주는 강의입니다.","
입문
","
 Mito, Pandas, Seaborn
"
https://www.inflearn.com/course/이부일-r릴레오-시즌2-기초,이부일의 R릴레오 시즌2 (기초편),이부일,무료,98,"R을 이용해 데이터를 처리하는 방법을 배우실 수 있습니다. 
프로그래밍 초보자도 따라 하실 수 있습니다.","
입문
","
 R, 데이터 분석
"
